					
1749	A1 neniu kredanto estas permesite mor- tigi kredanton krom erare. Kiu mortigos kredanton erare, elpagu per liberigo de skla- vo kredanta kaj per monpuno al la heredan- toj el lia gento, krom se ili rezignas. Se ta- men la mortigito apartenis al popolo mal- amika kaj la mortiginto estas kredanto, ĉi tiu elpagu per liberigo de sklavo kredanta. Se la mortigito apartenis al popolo, kun kiu vi havas aliancon, tiam elpagu per monpuno al liaj heredantoj kaj per liberigo de kredan- ta sklavo. Kiu tion ne povas, fastu du sin- sekvajn monatojn. Tio estas la pardonemo de Allah. Allah estas ĉioscia, saĝa.	34	4	104	
1752	Por tiu, kiu mortigos vole kredanton, la repago estos la infero, por ke li restu tie ĉi- am, kaj Allah koleros kontraŭ li kaj malbe- nos lin kaj pretigos por li gravan punon.	94	4	105	
1753	Ho vi, kredantoj\! Kiam ajn vi eliros por la afero de Allah, elserĉu akurate kaj ne diru al ĉiu, kiu proponas al vi pacsalu- ton: ”Vi ne estas kredanto”, deziregante la havaĵojn de ĉi tiu vivo; fakte, ĉe Allah estas abundo da havaĵoj. Tiel vi kutimis an- taŭe, tamen poste Allah verŝis sur vin Sian favoron. Do elserĉu akurate. Allah bone scias, kion vi faras.	95	4	106	
1754	Kiuj el la kredantoj estos restintaj ek- ster la danĝero — krom la invalidoj -, ne estos egalaj al tiuj, kiuj riskas siajn propra- ĵojn kaj sian vivon por la afero de Allah. Plialtigis Allah je 1’ rango la batalantojn per havaĵoj kaj vivo super la restintoj. A1 ĉiu Allah promesis bonon, kaj Allah distingos la batalantojn disde la restintoj per granda rekompenco,	96	4	107	
1755	rangoj ĉe Si kaj pardono kaj graco. Ve- re Allah estas senkulpigema, pardonema.	97	4	108	
1756	A1 tiuj, kiujn la anĝeloj mortigos, dum ili estas pekuloj kontraŭ si mem, ili diros: ”Kion vi deziras? ili respondos: ”Ni estis malfortaj en la lando’:, kaj la anĝeloj diros: ”Cu ne estas la tero de Allah sufiĉe vasta, por ke vi elmigru aliloken? ”, Estas ili tiuj, kies restadejo estos la infero; malbonega estas tiu destino.	98	4	109	
1757	Escepto estos la malfortaj — viroj, viri- noj, infanoj —, kiuj ne kapablas elpensi ri- medon, nek trovi sian vojon.	99	4	110	
1758	Estas ili tiuj, al kiuj baldaŭ Allah in- dulgos; kaj Allah estas indulgema, senkul- pigema.	100	4	111	
1759	Kiu elmigros por la afero de Allah, tro- vos sur la tero multajn rifuĝejojn kaj abun- dajn provizojn. Kiu lasos sian hejmon kaj el- migros al Allah kaj al Lia sendito kaj estos atingita de la morto, vere lia rekompenco estos afero de Allah. Allah estas senkulpige- ma,pardonema.	101	4	112	
1760	Kiam vi vojaĝas en la lando, ne estos peko por vi mallongigi la preĝon, se vi timas, ke la miskredantoj surprizos vin. Vere la miskredantoj estas viaj evidentaj malamikoj.	102	4	113	
1761	Kiam vi (ho sendito) estos inter ili kaj gvidos la preĝon, staru iuj el ili kun vi, sed ili prenu siajn armilojn; kiam ili terenkuŝi- ĝos, ili sin tenu malantaŭ vi, kaj aliaj, kiuj ankoraŭ ne preĝis, preĝu kun vi, sed ili an- kaŭ prenu singardon kaj tenu siajn armilojn. La miskredantoj certe ĝojus, se vi ne zorgus pri viaj armiloj kaj pakaĵoj, ataki vin nea- tendite. Ne estos peko por vi, se, ĉagrenate de la pluvo aŭ malsanaj, vi demetos viajn armilojn. Tamen prenu singardon. Vere Al- lah pretigas por la miskredantoj hontigan punon.	103	4	114	
1762	Kiam vi finos la preĝon, tiam pripen- su pri Allah starante, sidante aŭ kuŝante flanke. Kiam vi estos sekuraj, plenumu la pregon, ĉar la preĝo je difinitaj tempoj es- tas devo por la kredantoj.	104	4	115	
1763	Ne ĉesu persekuti la popolon miskre- dantan; se vi suferos, ili suferu, kiel vi su- feras. Vi esperu de Allah, kion ili ne espe- ras. Vere Allah estas ĉioscia, saĝa.	105	4	116	
1764	Ni vere sendis al vi la Libron kun la vero, por ke vi jugu inter la homoj, kiel Allah instruis vin. Do ne disputu por la malfideluloj,	106	4	117	
1765	kaj petu pardonon de Allah. Vere Allah estas senkulpigema, pardonema.	107	4	118	
1766	Ne defendu tiujn, kiuj trompas sin mem. Vere Allah ne amas la trompistojn nek la pekulojn.	108	4	119	
1767	Ili kaŝas sin de la homoj, sed ili ne sukcesos kaŝi sin de Allah. Li estas kun ili, kiam ili kaŝe intrigas, kion Li malŝa- tas. Allah ĉirkaŭas, kion ili faras.	109	4	120	
1768	Jen\! Vi defendis ilin en ĉi tiu vivo, sed kiu defendos ilin de Allah en la tago de la reviviĝo, aŭ kiu estos protektanto por ili?	110	4	121	
1769	Kiu malbonfaros aŭ pekos kontraŭ	111	4	122	
1771	si mem, poste tamen petos pardonon de Al- lah, tiu trovos Allahon		4	123	
1772	senkulpigema, par- donema.		4	124	
1774	Kiu faros pekon, tiu faros ĝin kontraŭ si mem. Allah estas ĉioscia, saĝa.	94	4	125	
1775	Kiu faros eraron aŭ pekon kaj kulpi- gos pri tio nekulpulon, tiu vere ŝargiĝos per kalumnio kaj evidenta peko.	95	4	126	
1776	Se ne estus super vi (ho sendito) la gra- co de Allah kaj Lia favoro, iuj el ili estus provintaj devojigi vin, sed ili ne sukcesis de- vojigi alian ol sin mem, kaj ili neniel povas malutili al vi. Allah sendis al vi la Libron kaj la saĝon kaj Li instruis al vi, kion vi ne sciis. Vere la graco de Allah por vi estas granda.	96	4	127	
1777	Nenio bona estas en la plejmulto el ili- aj sekretaj interparoladoj, krom se ili reko- mendas almozojn aŭ bonfaron aŭ paciĝon inter la homoj. A1 tiu, kiu tion faras dezire- gante plaĉi al Allah, baldaŭ Ni donos gran- dan rekompencon.	97	4	128	
1778	Tiun, kiu kontraŭstaros la senditon, ki- am li estos montrinta al li la vojon de la gvi- dado, kaj sekvos alian vojon ol tiun de la kredantoj, Ni elĵetos en la inferon. Malbone- ga estas tiu destino\!	98	4	129	
1779	Allah ne pardonos, se estos aldonitaj al Li rivaloj, tamen Li pardonos, al kiu Li volas, ĉion ajn, kio estas malpli malbona. Kiu aldonas al Allah rivalojn, vere eraras per grandega eraro.	99	4	130	
1780	Ili alpreĝas, krom Lin, nur senvivajn aĵojn kaj ili alpreĝas nur Satanon, la ribe- linton,	100	4	131	
1781	kiun Allah malbenis, kaj kiu diris: ”Mi certe forprenos iujn el Viaj servantoj\!	101	4	132	
1782	Mi vere erarigos ilin, vere mi estigos en ili vanajn dezirojn, kaj mi ordonos al ili kaj ili entranĉos\[33\] la orelojn de la besta- ro, kaj mi ordonos al ili kaj ili misformos la kreitaĵojn de Allah”. Kiu prenos kiel pa- tronon Satanon anstataŭ Allahon, vere tiu kaŭzos al si mem evidentan perdiĝon.	102	4	133	
1783	Li faras promesojn al ili kaj estigas en ili vanajn dezirojn; tamen tio, kion Satano promesas, estas nur trompo.	103	4	134	
1784	Ilia restadejo estos la infero, kaj ili ne trovos rimedon kontraŭ ĝi.	104	4	135	
1785	La kredantojn kaj bonfarantojn Ni kondukos en ĝardenojn, sub kiuj fluas ri- veroj; tie ili restos ĉiam kaj eterne. Tio es- tas certa promeso de Allah;kaj kiu estas pli verdiranta en Sia parolo ol Allah?	105	4	136	
1786	Ne okazos laŭ viaj deziroj nek laŭ la deziroj de la popolo de la Skribo; kiu agas malbone, tiu ricevos la repagon pro tio, kaj por si mem li ne trovos krom Allahon protektanton nek helpanton.	106	4	137	
1787	Kiuj agas bone - ĉu viro, ĉu virino — kaj estas kredantoj, tiuj iros en la Paradi- zon kaj por ili ne estos eĉ tiom multe da maljusteco, kiel en la sulketo de daktil- kerno.	107	4	138	
1788	Kiu havas pli bonan religion ol la submetiĝinto al Allah, la bonfaranto kaj la sekvanto de la kredo de Abraham la justulo? Allah prenis Abrahamon kiel amikon.	108	4	139	
1789	A1 Allah apartenas, kio estas en la ĉieloj kaj sur la tero. Allah vere ĉirkaŭas ĉiujn aferojn.	109	4	140	
1790	lli demandas vin pri la virinoj. Diru: ”Allah instruis vin pri ili”. Kio al v\> estis instruita en la Libro, tio koncemas la or- finojn, tiujn, al kiuj vi ne donas , ion, kio estis ordonita al vi, kun kiuj vi tarnen de- ziregas edziĝi, kaj la malfortajn infanojn, kaj vi praktiku justecon koruraŭ la orfoj. Kion ajn bonan vi faras, vere Allah scias.	110	4	141	
1791	Kaj se iu virino timos malbonan trak- tadon aŭ indiferentecon de sia edzo, ne es- tos peko por ambaŭ, se ili provos repaciĝon inter si. La repaciĝo estas la plej bona. La homoj estas inklinaj al la avideco. Do agu bone kaj estu respektegemaj. Vere Allah bone scias, kion vi faras.	111	4	142	
1792	Vi neniam kapablos esti perfekte sen- partia inter viaj edzinoj, eĉ se vi tion dezi- regas. Ne inkliniĝu tute al unu el ili, lasan- te la alian kvazaŭ suspendita. Se vi repaci- ĝos kaj respektegos, vere sciu: Allah estas senkulpigema, pardonema.	112	4	143	
1793	Kaj se ili disiros unu de la alia, Allah faros ilin sendependaj per Sia abundeco. Vere Allah estas malavara, saĝa.	113	4	144	
1794	A1 Allah apartenas ĉio, kio estas en la ĉieloj kaj sur la tero. Kaj vere Ni ordonis al tiuj, al kiuj estis donita la Skribo antaŭ vi, kaj al vi, respektegi Allahon. Kaj se vi rifuzos, tiam sciu, ke estas de Allah ĉio, kio estas en la ĉieloj kaj sur la tero. Vere Allah estas memsufiĉa, laŭdegenda.	114	4	145	
1795	Al Allah apartenas ĉio, kio estas en la ĉieloj kaj kio estas sur la tero. Allah su- fiĉas kiel defendanto.	115	4	146	
1796	Se Li volas, Li povas forpreni vin, ho homoj, kaj alporti aliajn. Allah havas povon super tio.	116	4	147	
1797	Kiu deziras la rekompencon de ĉi tiu vivo, sciu, ke ĉe Allah estas la rekompenco de ĉi tiu kaj de la venonta vivo. Allah estas ĉioaŭda, ĉiovida.	117	4	148	
1798	Ho vi, kredantoj\! Estu firmaj en res- pekto de la justeco kiel atestantoj antaŭ Allah, ĉu kontraŭ vi mem, ĉu kontraŭ viaj gepatroj aŭ parencoj, ĉu vi estas riĉaj aŭ malriĉaj; Allah estas proksima al ambaŭ. Do ne sekvu la vanajn dezirojn, agu juste. Se vi kaŝos aŭ evitos la veron, vere Allah bone scias, kiel vi agas.	118	4	149	
1799	Ho vi, kredantoj\! kredu je Allah kaj al Lia sendito kaj je la Libro, kiun Li sen- dis al Sia sendito, kaj je la Skribo, kiun Li sendis antaŭe. Kiu tamen ne kredas je Al- lah kaj je la anĝeloj kaj je Liaj Libroj kaj al Lia sendito kaj al la vivo venonta, tiu vere eraras per grandega eraro.	119	4	150	
1800	Vere tiujn, kiuj kredos, kaj poste mis- kredos, poste ree kredos, kaj poste ree mis- kredos, kaj eĉ plifirmiĝos je la miskredo, cer- te neniam Allah pardonos nek gvidos sur la vojon.	120	4	151	
1801	Sciigu al la hipokrituloj, ke por ili es- tos dolora puno.	121	4	152	
1802	A1 tiuj, kiuj prenos miskredantojn kiel amikojn anstataŭ kredantojn: Cu ili serĉas ĉe ili honoron? Vere ĉiuj honoroj apartenas al Allah.	122	4	153	
1803	Li vere jam malkaŝis al vi (ho sendito\!) en la Libro, ke, kiam vi aŭdos, ke la revela- cioj de Allah estas rifuzataj kaj mokataj, vi ne plu sidu kun ili, ĝis ili ŝanĝos sian temon. Alie vi estus similaj al ili. Vere Allah kuni- gos ĉiujn hipokritulojn kaj miskredantojn en la inferon,	123	4	154	
1804	tiujn, kiuj atendas novaĵojn pri vi. Se al vi estos konsentita de Allah la venko, ili diros: ”Cu ni ne estis kun vi? ”. Se tamen la miskredantoj havos sukceson, ili diros al ĉi tiuj: ”Cu ni ne helpis kaj defcndis vin kontraŭ la kredantoj? ”. Do Allan juĝos in- ter vi en la tago de la reviviĝo. Neniam la- sos Allah la miskredantojn vc.iki kontraŭ la kredantoj.	124	4	155	
1805	La hipokrituloj klopodas trompi Al- lahon, sed Allah repagos ilin pro ilia trom- po. Kiam ili staras por la preĝo, ili staras malvolonte, montras sin al la homoj kaj ne memoras Allahon, krom tre malmulte,	125	4	156	
1806	ŝanceliĝante tien kaj reen, apartenan- te nek al tiu nek al ĉi tiu. Tiu, al kiu Allah permesas eraradi, neniam trovos la vojon.	126	4	157	
1807	Ho vi, kredantoj\! Ne prenu la miskre- (jantojn kiel amikojn anstataŭ kredantojn\! Cu vi volas doni al Allah pruvon evidentan kontraŭ vi mem?	127	4	158	
1808	Certe la hipokrituloj estos en la plej granda profundo de 1’ fajro, kaj vi ne tro- vos iun helpanton por ili.	128	4	159	
1809	Krom tiuj, kiuj pentos kaj pliboniĝos kaj sin tenos al Allah kaj estos sinceraj pri sia obeemo al Allah. Ili estas kun la kredan- toj, kaj baldaŭ Allah konsentos al la kre- dantoj grandan rekompencon.	129	4	160	
1810	Kial Allah punus vin, se vi estas dan- kaj kaj kredantaj? Allah estas ŝatema, ĉio- scia.	130	4	161	
1812	Fino de la 5-a parto		4	162	
1814	Allah ne amas la disvastigon de mal- bondiroj per babilado, krom se iun trafis maljusteco. Allah estas ĉioaŭda, ĉioscia.	94	4	163	
1815	Cu vi malkaŝas, ĉu vi kaŝas bonan agon aŭ pardonas malbonan agon, sciu: Allah es- tas kompatema, ĉiopova.	95	4	164	
1816	Kiuj ne kredas je Allah kaj al Liaj sen- ditoj, kaj dezirus distingi inter Allah kaj Liaj senditoj kaj diras: ”Je io ni kredas, ion alian ni rifuzas” kaj volus elekti me- zan vojon,	96	4	165	
1817	tiuj estas vere miskredantoj. Ni preti- gis por la miskredantoj hontigan punon.	97	4	166	
1818	Tiuj, kiuj kredas je Allah kaj al Liaj senditoj kaj neniel distingas inter ĉi tiuj, al ili baldaŭ estos donita la rekompenco. Allah estas senkulpigema, pardonema.	98	4	167	
1819	La popolo de la Skribo postulas, ke vi malsuprenvenigu Libron de la ĉielo, kaj vere ili postulis de Moseo eĉ agon pli gravan ol tiun. Ili diris: ”Montru al ni la vizaĝon de Al- lah”. Tiam frapis ilin la fulmo pro ilia peko. Poste ili prenis la bovidon, post kiam ili rice- vis signojn evidentajn, tamen Ni pardonis eĉ tion, kaj Ni donis al Moseo evidentan po- von.	99	4	168	
1820	Farante aliancon kun ili, Ni estigis la monton super ili kaj diris al ili: ”Eniru la pordon humilege”, kaj Ni diris al ili: ”Ne transpaŝu la dekreton de la sabato”, kaj Ni konkludis kun ili firman aliancon.	100	4	169	
1821	Poste ili rompis sian aliancon kaj rifu- zis la signojn de Allah kaj maljuste mortigis la profetojn kaj diris: ”Niaj koroj estas im- plikitaj” — Ne\! Allah sigelis tiujn pro ilia miskredo, tiel ke ili kredis nur tre malmul- te,	101	4	170	
1822	pro ilia miskredo kaj ĉar ili diris gran- dan kalumnion kontraŭ Maria,	102	4	171	
1825	kaj pro ilia anonco: ”Ni mortigis la Mesion, Jesuon, filon de Maria, senditon de Allah”. Tute kontraŭe, ili ne frapmor- tigis nek mortiĝis lin per la kruco, sed li nur tiel ŝajnis al ili; vere tiuj, kiuj malkon- sentas pri tio, estas en dubo. Ili ne havas certan scion, sed nur sekvas supozon pri tio. Pri tio ili ne atingis certecon.	158	4	172	
1826	Ne\! Allah male suprenlevis lin al Si. Allah estas ĉiopova, saĝa.	159	4	173	
1827	Inter la popolo de la Skribo ne estas iu ajn, kiu ne kredus je tio antaŭ sia mor- to. En la tago de la reviviĝo li (Jesuo) estos atestanto kontraŭ ili,	160	4	174	
1828	Pro tio, pro la kulpoj de la Judoj, Ni malpermesis al ili iujn bonajn aĵojn, kiuj antaŭe estis permesitaj, kaj ĉar ili devoji- gas multajn de la afero de Allah,	161	4	175	
1829	kaj ĉar ili prenis procentegon, kvan- kam tio estis malpermesita, kaj ĉar ili mal- juste formanĝis la posedaĵojn de la homoj. Por la miskredantoj inter ih Ni pretigis doloran punon,	162	4	176	
1830	sed al tiuj, kies scio bone enradikiĝis, kaj al la kredantoj, kiuj kredas je tio, kio estis sendita al vi, kaj je tio, kio estis sen- dita antaŭ vi, kaj levas la preĝon kaj dis- donas almozojn kaj kredas je Allah kaj al la vivo venonta, al tiuj Ni donos grandan rekompencon.	163	4	177	
1833	Vere Ni sendis revelacion al vi, kiel Ni antaŭe sendis al Noa kaj al la profetoj post li; kaj Ni sendis revelacion al Abraham kaj Iŝmael kaj Isaak kaj Jakob kaj al la gentoj kaj al Jesuo kaj Ijob kaj Jona kaj Aaron kaj Salomono, kaj Ni donis al David la psalmojn.	164	4	178	
1836	Estas iuj senditoj, pri kiuj Ni antaŭe ĉion klarigis al vi, kaj aliaj senditoj, pri kiuj Ni ne klarigis ion ajn al vi — tamen Allah parolis al Moseo malkaŝe ■,	165	4	179	
1837	senditoj, alportantoj de bonaj novaĵoj kaj admonantoj, por ke la homoj ne havu kaŭzon protesti kontraŭ Allah nek kon- traŭ la senditoj. Allah estas ĉiopova, saĝa.	166	4	180	
1838	Allah tamen atestas, ke,kion Li sendis al vi, Li sendis tute konscie, kaj ankaŭ la anĝe- loj estas atestantoj. Allah sufiĉas kiel ate- stanto.	167	4	181	
1839	La miskredantoj kaj tiuj, kiuj devoji- gas de la afero de Allah, vere eraris per gran- dega eraro.	168	4	182	
1840	Vere, la miskredantojn kaj la malbonfa- rantojn vere Allah ne pardonos, nek gvidos sur la vojon,	169	4	183	
1841	krom sur la vojon de 1’ infero, por ke ili restu tie ĉiam kaj eterne. Tio estas facila por Allah.	170	4	184	
1842	Ho vi, homoj\! A1 vi vere venis sendito kun la vero de via Sinjoro, do kredu: tio es- tas pb bona por vi. Se vi tamen rifuzos, tiam vere sciu: al Allah apartenas ĉio, kio estas en la ĉieloj kaj sur la tero. Allah estas ĉio- scia, saĝa.	171	4	185	
1843	Ho vi, popolo de la Skribo\! Ne troigu je via religio, sed diru pri Allah nur la veron. Vere la Mesio Jesuo, fdo de Maria, estis sen- dito de Allah kaj bona novajo de Li, kiun Li sendis al Maria, kaj graco de Li, do kredu je Allah kaj al Liaj senditoj kaj ne diru: ”Tri”. Forlasu do, estos pli bone por vi. Vere Al- lah estas Dio ununura. Malkonvenas al Lia sankteco havi filon. A1 Li apartenas ĉio, kio estas en la ĉieloj kaj sur la tero. Allah sufi- ĉas kiel defendanto.	172	4	186	
1844	Nek la Mesio nek la diproksimaj anĝe- loj iam rifuzos esti servantoj de Allah; kiu rifuzos adori Lin kaj fieriĝos, - Li kunigos ilin ĉiujn ĉe Si.	173	4	187	
1845	A1 tiuj, kiuj kredas kaj bonfaras, Li do- nos ilian rekompencon kaj eĉ pli multe pro Sia graco; tiujn, kiuj estos rifuzintaj kaj fie- riĝintaj, Li punos per dolora puno. Ili ne tro- vos porsi mem, krom Allahon, protektanton nek helpanton.	174	4	188	
1846	Ho vi, homoj\! Vere venis al vi de via Sinjoro evidenta pruvo kaj Ni sendis al vi helan lumon.	175	4	189	
1847	Do la kredantojn kaj tiujn, kiuj firme sin apogas al Li, Li kondukos pro Sia graco kaj pro Sia favoro kaj Li gvidos ilin sur la rektan vojon.	176	4	190	
1848	Ili demandas vin pri la instruo. Diru: ”Allah instruis viu pri la persono, kiu ne havas gepatrojn nek infanojn. Kiam viro mortas kaj ne postlasas infanojn, sed li ha- vas fratinon, ŝi ricevu la duonon de la he- redaĵo, kaj li heredu de ŝi, se ŝi ne havas infanojn. Sed se estas du fratinoj, tiam ili ricevu du trionojn de la heredaĵo. Se es- tas fratoj kaj fratinoj, tiam ricevu ĉiu vira la parton de du virinaj. Allah klarigas tion al vi, por ke vi ne devojiĝu. Allah bone scias ĉiuj aferojn.	177	4	191	
1852	Je la nomo de Allah, la Donema, la Par- donema.	1	5	1	
1853	Ho vi, kredantoj\! Respektu la alian- cojn. Permesitaj estas al vi la bestoj kvar- piedaj krom tio, kio estis dirita al vi; ne estos permesite al vi ĉasi dum la pilgrimo. Vere Allah ordonas, kion Li volas.	2	5	2	
1854	Ho vi, kredantoj\! Ne profanu la signojn de Allah, nek la sanktan monaton, nek la bestojn de la oferbuĉo, nek tiujn kun la girlando, nek la vojaĝantojn al la Domo sankta, kiuj deziregas la gracon de sia Sin- joro kaj Lian plezuron. Kiam vi estos de- ponintaj la vestaĵon de la pilgrimo, vi povas ĉasi. La malamikeco de popolo, kiu devi- gis vin resti malproksime de la sankta mo- skeo, ne igu vin ekscesi, kaj vi helpu unu	3	5	3	
1856	la alian pri justeco kaj pieco; tamen vi ne helpu unu la alian pri peko		5	4	
1857	kaj eksceso. Respektegu Allahon, vere Allah estas seve- ra je la puno.		5	5	
1859	Estas malpermesita al vi ĉia mortintaĵo, kaj la sango, kaj la karno porka, kaj ĉio, su- per kio alia nomo estas vokita ol tiu de Al- lah, kaj ĉio sufokita, kaj ĉio mortbatita kaj elĵetita aŭ mortigita per kornofrapo, kaj ĉio maĉita de sovaĝa besto, — do ĉio krom tio, kion vi buĉis, — kaj ĉio oferita sur la altaro al la idoloj; ne elserĉu vian sorton per sagoj; tio estas malobeo. Hodiaŭ la miskredantoj malesperas forigi vian religion, do ne timu ilin sed respektegu Min. Hodiaŭ Mi perfek- tigis por vi vian religion, kaj Mi plenumis Mian gracon por vi, kaj Mi elektis por vi la Islamon kiel religion. Kiu tamen estos pu- ŝata de malsato — sen intenca pekemo, — tiam li sciu: Allah estas senkulpigema, par- donema.	1	5	6	
1861	v. la verson 1 1 3an k.sekv.		5	7	
1863	Ili demandos vin, kio estas permesita al ili. Diru: ”Cio bona estas permesita al vi, kaj ĉio, kion vi instruis al la rabobestoj kap- ti, dresante ilin por la ĉaso kaj instruante	5	5	8	
1865	al ili, kion Allah instruis al vi. Manĝu do el tio, kion vi kaptis por		5	9	
1866	vi mem, kaj eldiru la nomon de Allah super ĝi, kaj respektegu Allahon.		5	10	
1867	Vere Allah estas rapida je 1’ juĝo.		5	11	
1869	Hodiau estas permesita al vi ĉio bona; kaj la manĝaĵoj de tiuj, al kiuj estis donita la Skribo, estas permesitaj al vi, kaj viaj man- ĝaĵoj estas permesitaj al ili. Permesitaj al vi estas ĉastaj kredantinoj kaj ĉastaj virinoj el tiuj, al kiuj la Skribo estis donita antaŭ ol al vi, se vi donos al ili doton, en vera geedziĝo, ne adulte nek prenante konkubinon. Kiu ri- fuzos la kredon, vere ties verko estos neniigi- ta kaj li estos unu el la perdantoj en la vivo venonta.	5	5	12	
1870	Ho vi, kredantoj\! Kiam vi stariĝas por la preĝo, vi lavu vian vizaĝon kaj viajn manojn ĝis la kubutoj, kaj tuŝetu vian kapon, kaj la- vu viajn piedojn ĝis la maleoloj. Kiam vi es- tas malpuraj, purigu vin; se vi tamen estas malsanaj aŭ en vojaĝo, aŭ iu el vi venas de la necesejo, aŭ vi ĵus unuiĝis kun la virinoj kaj vi ne trovas akvon, tiam prenu puran sablon kaj frotu per ĝi vian vizaĝon kaj viajn ma- nojn. Allah ne volas konduki vin en malfaci- laĵojn, tute kontraŭe,Li volas purigi vin kaj plenumi Sian ĝracon por vi, por ke vi estu dankaj.	6	5	13	
1871	Memoru la favorojn de Allah al vi kaj la aliancon, kiun Li konkludis kun vi, kiam vi diris:'”Ni aŭdas kaj ni obeos”, kaj respekte- gu Allahon. Vere Allah bone scias, kio estas en la brustoj.	7	5	14	
1872	Ho vi, kredantoj\! Estu persistemaj pri la afero de Allah, atestante en justeco, kaj ne instigu vin la malamikeco de iu popolo agi alie ol juste. Estu justaj; tio estas pli konfor- ma al la respektego, kaj respektegu Allahon. Vere Allah bone scias, kion vi faras.	8	5	15	
1873	Allah promesis al la kredantoj kaj al la bonfarantoj, ke por ili estos pardono kaj granda rekompenco.	9	5	16	
1874	La miskredantoj kaj la rifuzantoj de Niaj signoj estos loĝantoj de 1’ infero.	10	5	17	
1875	Ho vi, kredantoj\! Memoru la favorojn de Allah al vi, kiam iu popolo provis levi siajn manojn kontraŭ vi. Li tamen haltigis iliajn manojn for de vi. Respektegu Allahon. Je Allah fidu la kredantoj.	11	5	18	
1876	Vere Allah faris aliancon kun la idoj de Izrael. Kaj Ni estigis el ili dekdu estrojn. Kaj Allah diris: ”Vere Mi estas kun vi, se vi le- vas la preĝon kaj donas almozojn kaj kre- das al Niaj senditoj kaj subtenas ilin kaj do- nas al Allah libervolan prunton. Mi forpre- nos de vi viajn pekojn kaj kondukos vin en la ĝardenojn, sub kiuj fluas riveroj. Kiu ta- men el vi poste denove miskredos, tiu vere deflankiĝos de la rekta vojo.	12	5	19	
1877	Do Ni malbenis ilin, ĉar ili rompis sian aliancon, kaj Ni malmoligis iliajn korojn. Ili distordas la vortojn el ilia ĝusta senco kaj forgesas iom el tio, per kio ili estis admoni- taj. Kaj vi ne ĉesos malkovri perfidon ĉe ili, krom malmultaj el ili. Do pardonu kaj tumu vin for de ili. Vere Allah amas la bonfaran- tojn.	13	5	20	
1880	Ankaŭ kun tiuj, kiuj diras: ”Ni estas Kristanoj”, Ni faris aliancon, sed ili forge- sis iom el tio, pri kio ili estis admonitaj. Pro tio Ni estigis malamikecon kaj malamon in- ter ili ĝis la tago de la reviviĝo. Baldaŭ Al- lah sciigos al ili, kion ili faris.	15	5	21	
1881	Ho popolo de la Skribo\! Vere venis al vi Nia sendito por klarigi al vi multajn aĵojn el la Skribo, kiujn vi kaŝis, kaj por preterpasi multajn. Vere venis al vi lumo de Allah kaj klara libro,	16	5	22	
1882	per kiu Allah gvidas tiun, kiu sekvas Li- an plezuron por la afero de la paco.kaj Li kondukas ilin el la mallumo al la lumo per Sia dekreto, kaj gvidas ilin al la rekta vojo.	17	5	23	
1883	Vere estas miskredantoj tiuj, kiuj diras: ”Vere Allah estas la Mesio, filo de Maria”. Diru: ”Kiu do povus ion ajn kontraŭ Allah, se Li intencus neniigi la Mesion, la filon de Maria, kaj lian patrinon kaj ĉion, kio estas sur la tero? De Allah estas la suvereneco de la ĉieloj kaj de la tero kaj de tio, kio estas inter ili ambaŭ. Li kreas, kion Li volas. Al- lah havas povon super ĉiuj aferoj.	18	5	24	
1884	Diras la Judoj kaj la Kristanoj: ”Ni es- tas filoj de Allah kaj Liaj preferatoj”. Diru: ”Kial do Li punas vin pro viaj pekoj? Ne\! Vi estas nur homidoj el tiuj, kiujn Li kreis”. Li senkulpigas, kiun Li volas, kaj punas, kiun Li volas, kaj de Allah estas la suverene- co de la ĉieloj kaj de la tero kaj de tio, kio estas inter ili ambaŭ, kaj al Li estos la reve- no.	19	5	25	
1885	Ho vi popolo de la Skribo\! Vere venis al vi Nia sendito, por klarigi al vi post in- terrompo de la serio de la senditoj, por ke vi ne diru: ”Ne venis al ni iu ajn portanto de bona novaĵo aŭ admonanto”. Vere ve- nis al vi portanto de bona novaĵo kaj admo- nanto. Allah havas povon super ĉiuj aferoj.	20	5	26	
1886	Memoru, kiam Moseo diris al sia popo- lo: ”Ho mia popolo\! Memoru la favorojn de Allah al vi, kiam Li estigis el via mezo profetojn kaj faris vin reĝoj kaj donis al vi, kion Li neniam donis antaŭe al iu ajn gen- to.	21	5	27	
1887	Ho mia popolo, eniru la sanktan landon, kiun Allah destinis por vi, kaj ne tumu vi- ajn dorsojn, alie vi fariĝos perdantoj”.	22	5	28	
1888	Ili diris: ”Ho Moseo\! Vere en ĝi estas gigantoj, kaj ni neniam eniros ĝin, tiel lon- ge dum ili ne estos elirintaj el gi. Tamen, kiam ili eliros el ĝi, ni ĝin eniros”.	23	5	29	
1889	Diris du el tiuj, kiuj respektegis Allahon kaj al kiuj Li donis Sian favoron: ”Eniru do la pordon kontraŭ ilin; kiam vi estos enirin- taj ĝin, vi estos venkantoj. Konfidu je Allah, se vi estas kredantoj”.	24	5	30	
1890	Ili diris: ”Ho Moseo\! Neniam ni eniros ĝin, dum ili estas en ĝi. Iru do vi kaj via Sin- joro kaj batalu ambaŭ. Ni restos kaj sidos	25	5	31	
1892	ĉi tie”.		5	32	
1894	Li diris: ”Mia Sinjoro, mi havas povon nur super mi mem kaj mia frato; disigu nin do de la popolo ribelema”.	15	5	33	
